# Gaussian folded, width=10 cm^-1
# [cm^-1] [(D/Å)^2 amu^-1]
873.000     2.54924e-121      1.00000e+00 
874.000     2.89796e-119      1.00000e+00 
875.000     3.11667e-117      1.00000e+00 
876.000     3.17108e-115      1.00000e+00 
877.000     3.05240e-113      1.00000e+00 
878.000     2.77966e-111      1.00000e+00 
879.000     2.39476e-109      1.00000e+00 
880.000     1.95186e-107      1.00000e+00 
881.000     1.50505e-105      1.00000e+00 
882.000     1.09793e-103      1.00000e+00 
883.000     7.57728e-102      1.00000e+00 
884.000     4.94733e-100      1.00000e+00 
885.000      3.05594e-98      1.00000e+00 
886.000      1.78582e-96      1.00000e+00 
887.000      9.87296e-95      1.00000e+00 
888.000      5.16386e-93      1.00000e+00 
889.000      2.55517e-91      1.00000e+00 
890.000      1.19614e-89      1.00000e+00 
891.000      5.29740e-88      1.00000e+00 
892.000      2.21953e-86      1.00000e+00 
893.000      8.79784e-85      1.00000e+00 
894.000      3.29920e-83      1.00000e+00 
895.000      1.17047e-81      1.00000e+00 
896.000      3.92851e-80      1.00000e+00 
897.000      1.24742e-78      1.00000e+00 
898.000      3.74729e-77      1.00000e+00 
899.000      1.06497e-75      1.00000e+00 
900.000      2.86337e-74      1.00000e+00 
901.000      7.28338e-73      1.00000e+00 
902.000      1.75270e-71      1.00000e+00 
903.000      3.99024e-70      1.00000e+00 
904.000      8.59424e-69      1.00000e+00 
905.000      1.75119e-67      1.00000e+00 
906.000      3.37581e-66      1.00000e+00 
907.000      6.15659e-65      1.00000e+00 
908.000      1.06223e-63      1.00000e+00 
909.000      1.73387e-62      1.00000e+00 
910.000      2.67751e-61      1.00000e+00 
911.000      3.91168e-60      1.00000e+00 
912.000      5.40647e-59      1.00000e+00 
913.000      7.06938e-58      1.00000e+00 
914.000      8.74513e-57      1.00000e+00 
915.000      1.02346e-55      1.00000e+00 
916.000      1.13315e-54      1.00000e+00 
917.000      1.18694e-53      1.00000e+00 
918.000      1.17620e-52      1.00000e+00 
919.000      1.10270e-51      1.00000e+00 
920.000      9.78016e-51      1.00000e+00 
921.000      8.20643e-50      1.00000e+00 
922.000      6.51449e-49      1.00000e+00 
923.000      4.89242e-48      1.00000e+00 
924.000      3.47604e-47      1.00000e+00 
925.000      2.33649e-46      1.00000e+00 
926.000      1.48580e-45      1.00000e+00 
927.000      8.93868e-45      1.00000e+00 
928.000      5.08751e-44      1.00000e+00 
929.000      2.73939e-43      1.00000e+00 
930.000      1.39547e-42      1.00000e+00 
931.000      6.72520e-42      1.00000e+00 
932.000      3.06625e-41      1.00000e+00 
933.000      1.32259e-40      1.00000e+00 
934.000      5.39714e-40      1.00000e+00 
935.000      2.08362e-39      1.00000e+00 
936.000      7.61010e-39      1.00000e+00 
937.000      2.62954e-38      1.00000e+00 
938.000      8.59583e-38      1.00000e+00 
939.000      2.65835e-37      1.00000e+00 
940.000      7.77778e-37      1.00000e+00 
941.000      2.15286e-36      1.00000e+00 
942.000      5.63759e-36      1.00000e+00 
943.000      1.39665e-35      1.00000e+00 
944.000      3.27342e-35      1.00000e+00 
945.000      7.25827e-35      1.00000e+00 
946.000      1.52258e-34      1.00000e+00 
947.000      3.02167e-34      1.00000e+00 
948.000      5.67323e-34      1.00000e+00 
949.000      1.00770e-33      1.00000e+00 
950.000      1.69336e-33      1.00000e+00 
951.000      2.69207e-33      1.00000e+00 
952.000      4.04893e-33      1.00000e+00 
953.000      5.76118e-33      1.00000e+00 
954.000      7.75534e-33      1.00000e+00 
955.000      9.87660e-33      1.00000e+00 
956.000      1.18996e-32      1.00000e+00 
957.000      1.35636e-32      1.00000e+00 
958.000      1.46263e-32      1.00000e+00 
959.000      1.49214e-32      1.00000e+00 
960.000      1.44014e-32      1.00000e+00 
961.000      1.31497e-32      1.00000e+00 
962.000      1.13592e-32      1.00000e+00 
963.000      9.28313e-33      1.00000e+00 
964.000      7.17728e-33      1.00000e+00 
965.000      5.24979e-33      1.00000e+00 
966.000      3.63281e-33      1.00000e+00 
967.000      2.37827e-33      1.00000e+00 
968.000      1.47298e-33      1.00000e+00 
969.000      8.63076e-34      1.00000e+00 
970.000      4.78431e-34      1.00000e+00 
971.000      2.50904e-34      1.00000e+00 
972.000      1.24484e-34      1.00000e+00 
973.000      5.84302e-35      1.00000e+00 
974.000      2.59465e-35      1.00000e+00 
975.000      1.09003e-35      1.00000e+00 
976.000      4.33225e-36      1.00000e+00 
977.000      1.62895e-36      1.00000e+00 
978.000      5.79454e-37      1.00000e+00 
979.000      1.95006e-37      1.00000e+00 
980.000      6.20861e-38      1.00000e+00 
981.000      1.87007e-38      1.00000e+00 
982.000      5.32894e-39      1.00000e+00 
983.000      1.43661e-39      1.00000e+00 
984.000      3.66402e-40      1.00000e+00 
985.000      8.84081e-41      1.00000e+00 
986.000      2.01811e-41      1.00000e+00 
987.000      4.35827e-42      1.00000e+00 
988.000      8.90434e-43      1.00000e+00 
989.000      1.72110e-43      1.00000e+00 
990.000      3.14724e-44      1.00000e+00 
991.000      5.44465e-45      1.00000e+00 
992.000      8.91102e-46      1.00000e+00 
993.000      1.37976e-46      1.00000e+00 
994.000      2.02114e-47      1.00000e+00 
995.000      2.80096e-48      1.00000e+00 
996.000      3.67227e-49      1.00000e+00 
997.000      4.55492e-50      1.00000e+00 
998.000      5.34496e-51      1.00000e+00 
999.000      5.93370e-52      1.00000e+00 
1000.000      6.23195e-53      1.00000e+00 
1001.000      6.19214e-54      1.00000e+00 
1002.000      5.82069e-55      1.00000e+00 
1003.000      5.17638e-56      1.00000e+00 
1004.000      4.35507e-57      1.00000e+00 
1005.000      3.46642e-58      1.00000e+00 
1006.000      2.61027e-59      1.00000e+00 
1007.000      1.85955e-60      1.00000e+00 
1008.000      1.25328e-61      1.00000e+00 
1009.000      7.99106e-63      1.00000e+00 
1010.000      4.82036e-64      1.00000e+00 
1011.000      2.75088e-65      1.00000e+00 
1012.000      1.48519e-66      1.00000e+00 
1013.000      7.58593e-68      1.00000e+00 
1014.000      3.66567e-69      1.00000e+00 
1015.000      1.67578e-70      1.00000e+00 
1016.000      7.24765e-72      1.00000e+00 
1017.000      2.96548e-73      1.00000e+00 
1018.000      1.14792e-74      1.00000e+00 
1019.000      4.20381e-76      1.00000e+00 
1020.000      1.45645e-77      1.00000e+00 
1021.000      4.77378e-79      1.00000e+00 
1022.000      1.48030e-80      1.00000e+00 
1023.000      4.34262e-82      1.00000e+00 
1024.000      1.20524e-83      1.00000e+00 
1025.000      3.16455e-85      1.00000e+00 
1026.000      7.86082e-87      1.00000e+00 
1027.000      1.84732e-88      1.00000e+00 
1028.000      4.10708e-90      1.00000e+00 
1029.000      8.63858e-92      1.00000e+00 
1030.000      1.71897e-93      1.00000e+00 
1031.000      3.23604e-95      1.00000e+00 
1032.000      5.76335e-97      1.00000e+00 
1033.000      9.71079e-99      1.00000e+00 
1034.000     1.54793e-100      1.00000e+00 
1035.000     2.33435e-102      1.00000e+00 
1036.000     3.33042e-104      1.00000e+00 
1037.000     4.49520e-106      1.00000e+00 
1038.000     5.74006e-108      1.00000e+00 
1039.000     6.93428e-110      1.00000e+00 
1040.000     7.92509e-112      1.00000e+00 
1041.000     8.56889e-114      1.00000e+00 
1042.000     8.76521e-116      1.00000e+00 
1043.000     8.48238e-118      1.00000e+00 
1044.000     7.76588e-120      1.00000e+00 
1045.000     6.72638e-122      1.00000e+00 
1046.000     5.51176e-124      1.00000e+00 
1047.000     4.27283e-126      1.00000e+00 
1048.000     3.13371e-128      1.00000e+00 
1049.000     2.17430e-130      1.00000e+00 
1050.000     1.42725e-132      1.00000e+00 
1051.000     8.86330e-135      1.00000e+00 
1052.000     5.20726e-137      1.00000e+00 
1053.000     2.89428e-139      1.00000e+00 
1054.000     1.52191e-141      1.00000e+00 
1055.000     7.57106e-144      1.00000e+00 
1056.000     3.56321e-146      1.00000e+00 
1057.000     1.58651e-148      1.00000e+00 
1058.000     6.68286e-151      1.00000e+00 
1059.000     2.66333e-153      1.00000e+00 
1060.000     9.32959e-155      1.00000e+00 
1061.000     4.17018e-152      1.00000e+00 
1062.000     1.97613e-149      1.00000e+00 
1063.000     8.85915e-147      1.00000e+00 
1064.000     3.75740e-144      1.00000e+00 
1065.000     1.50765e-141      1.00000e+00 
1066.000     5.72309e-139      1.00000e+00 
1067.000     2.05531e-136      1.00000e+00 
1068.000     6.98303e-134      1.00000e+00 
1069.000     2.24454e-131      1.00000e+00 
1070.000     6.82539e-129      1.00000e+00 
1071.000     1.96357e-126      1.00000e+00 
1072.000     5.34419e-124      1.00000e+00 
1073.000     1.37605e-121      1.00000e+00 
1074.000     3.35202e-119      1.00000e+00 
1075.000     7.72494e-117      1.00000e+00 
1076.000     1.68423e-114      1.00000e+00 
1077.000     3.47396e-112      1.00000e+00 
1078.000     6.77902e-110      1.00000e+00 
1079.000     1.25149e-107      1.00000e+00 
1080.000     2.18576e-105      1.00000e+00 
1081.000     3.61158e-103      1.00000e+00 
1082.000     5.64558e-101      1.00000e+00 
1083.000      8.34908e-99      1.00000e+00 
1084.000      1.16811e-96      1.00000e+00 
1085.000      1.54615e-94      1.00000e+00 
1086.000      1.93612e-92      1.00000e+00 
1087.000      2.29368e-90      1.00000e+00 
1088.000      2.57069e-88      1.00000e+00 
1089.000      2.72574e-86      1.00000e+00 
1090.000      2.73425e-84      1.00000e+00 
1091.000      2.59483e-82      1.00000e+00 
1092.000      2.32968e-80      1.00000e+00 
1093.000      1.97880e-78      1.00000e+00 
1094.000      1.59010e-76      1.00000e+00 
1095.000      1.20883e-74      1.00000e+00 
1096.000      8.69408e-73      1.00000e+00 
1097.000      5.91561e-71      1.00000e+00 
1098.000      3.80797e-69      1.00000e+00 
1099.000      2.31902e-67      1.00000e+00 
1100.000      1.33608e-65      1.00000e+00 
1101.000      7.28248e-64      1.00000e+00 
1102.000      3.75529e-62      1.00000e+00 
1103.000      1.83200e-60      1.00000e+00 
1104.000      8.45520e-59      1.00000e+00 
1105.000      3.69182e-57      1.00000e+00 
1106.000      1.52502e-55      1.00000e+00 
1107.000      5.95973e-54      1.00000e+00 
1108.000      2.20342e-52      1.00000e+00 
1109.000      7.70697e-51      1.00000e+00 
1110.000      2.55028e-49      1.00000e+00 
1111.000      7.98382e-48      1.00000e+00 
1112.000      2.36456e-46      1.00000e+00 
1113.000      6.62534e-45      1.00000e+00 
1114.000      1.75624e-43      1.00000e+00 
1115.000      4.40429e-42      1.00000e+00 
1116.000      1.04493e-40      1.00000e+00 
1117.000      2.34538e-39      1.00000e+00 
1118.000      4.98035e-38      1.00000e+00 
1119.000      1.00051e-36      1.00000e+00 
1120.000      1.90153e-35      1.00000e+00 
1121.000      3.41902e-34      1.00000e+00 
1122.000      5.81591e-33      1.00000e+00 
1123.000      9.35947e-32      1.00000e+00 
1124.000      1.42496e-30      1.00000e+00 
1125.000      2.05244e-29      1.00000e+00 
1126.000      2.79677e-28      1.00000e+00 
1127.000      3.60547e-27      1.00000e+00 
1128.000      4.39727e-26      1.00000e+00 
1129.000      5.07367e-25      1.00000e+00 
1130.000      5.53833e-24      1.00000e+00 
1131.000      5.71943e-23      1.00000e+00 
1132.000      5.58785e-22      1.00000e+00 
1133.000      5.16481e-21      1.00000e+00 
1134.000      4.51629e-20      1.00000e+00 
1135.000      3.73617e-19      1.00000e+00 
1136.000      2.92408e-18      1.00000e+00 
1137.000      2.16505e-17      1.00000e+00 
1138.000      1.51658e-16      1.00000e+00 
1139.000      1.00504e-15      1.00000e+00 
1140.000      6.30107e-15      1.00000e+00 
1141.000      3.73736e-14      1.00000e+00 
1142.000      2.09716e-13      1.00000e+00 
1143.000      1.11331e-12      1.00000e+00 
1144.000      5.59141e-12      1.00000e+00 
1145.000      2.65670e-11      1.00000e+00 
1146.000      1.19421e-10      1.00000e+00 
1147.000      5.07851e-10      1.00000e+00 
1148.000      2.04319e-09      1.00000e+00 
1149.000      7.77680e-09      1.00000e+00 
1150.000      2.80033e-08      1.00000e+00 
1151.000      9.53972e-08      1.00000e+00 
1152.000      3.07454e-07      9.99999e-01 
1153.000      9.37435e-07      9.99997e-01 
1154.000      2.70409e-06      9.99992e-01 
1155.000      7.37933e-06      9.99978e-01 
1156.000      1.90516e-05      9.99943e-01 
1157.000      4.65332e-05      9.99862e-01 
1158.000      1.07526e-04      9.99681e-01 
1159.000      2.35061e-04      9.99303e-01 
1160.000      4.86144e-04      9.98558e-01 
1161.000      9.51190e-04      9.97178e-01 
1162.000      1.76071e-03      9.94777e-01 
1163.000      3.08336e-03      9.90854e-01 
1164.000      5.10834e-03      9.84847e-01 
1165.000      8.00668e-03      9.76249e-01 
1166.000      1.18725e-02      9.64782e-01 
1167.000      1.66552e-02      9.50594e-01 
1168.000      2.21043e-02      9.34431e-01 
1169.000      2.77536e-02      9.17673e-01 
1170.000      3.29671e-02      9.02208e-01 
1171.000      3.70475e-02      8.90103e-01 
1172.000      3.93871e-02      8.83163e-01 
1173.000      3.96158e-02      8.82485e-01 
1174.000      3.76963e-02      8.88179e-01 
1175.000      3.39350e-02      8.99336e-01 
1176.000      2.89011e-02      9.14269e-01 
1177.000      2.32862e-02      9.30925e-01 
1178.000      1.77501e-02      9.47347e-01 
1179.000      1.28003e-02      9.62030e-01 
1180.000      8.73284e-03      9.74095e-01 
1181.000      5.63651e-03      9.83280e-01 
1182.000      3.44177e-03      9.89790e-01 
1183.000      1.98825e-03      9.94102e-01 
1184.000      1.08662e-03      9.96777e-01 
1185.000      5.61828e-04      9.98333e-01 
1186.000      2.74818e-04      9.99185e-01 
1187.000      1.27176e-04      9.99623e-01 
1188.000      5.56780e-05      9.99835e-01 
1189.000      2.30610e-05      9.99932e-01 
1190.000      9.03631e-06      9.99973e-01 
1191.000      3.34982e-06      9.99990e-01 
1192.000      1.17481e-06      9.99997e-01 
1193.000      3.89794e-07      9.99999e-01 
1194.000      1.22354e-07      1.00000e+00 
1195.000      3.63345e-08      1.00000e+00 
1196.000      1.02079e-08      1.00000e+00 
1197.000      2.71315e-09      1.00000e+00 
1198.000      6.82224e-10      1.00000e+00 
1199.000      1.62292e-10      1.00000e+00 
1200.000      3.65247e-11      1.00000e+00 
1201.000      7.77666e-12      1.00000e+00 
1202.000      1.56645e-12      1.00000e+00 
1203.000      2.98510e-13      1.00000e+00 
1204.000      5.38168e-14      1.00000e+00 
1205.000      9.17898e-15      1.00000e+00 
1206.000      1.48112e-15      1.00000e+00 
1207.000      2.26100e-16      1.00000e+00 
1208.000      3.26535e-17      1.00000e+00 
1209.000      4.46146e-18      1.00000e+00 
1210.000      5.76690e-19      1.00000e+00 
1211.000      7.05220e-20      1.00000e+00 
1212.000      8.15877e-21      1.00000e+00 
1213.000      8.92981e-22      1.00000e+00 
1214.000      9.24650e-23      1.00000e+00 
1215.000      9.05795e-24      1.00000e+00 
1216.000      8.39461e-25      1.00000e+00 
1217.000      7.36018e-26      1.00000e+00 
1218.000      6.10512e-27      1.00000e+00 
1219.000      4.79090e-28      1.00000e+00 
1220.000      3.55679e-29      1.00000e+00 
1221.000      2.49814e-30      1.00000e+00 
1222.000      1.65994e-31      1.00000e+00 
1223.000      1.04349e-32      1.00000e+00 
1224.000      6.21520e-34      1.00000e+00 
1225.000      5.02601e-35      1.00000e+00 
1226.000      2.38557e-34      1.00000e+00 
1227.000      3.45445e-33      1.00000e+00 
1228.000      4.76934e-32      1.00000e+00 
1229.000      6.22969e-31      1.00000e+00 
1230.000      7.69826e-30      1.00000e+00 
1231.000      8.99987e-29      1.00000e+00 
1232.000      9.95399e-28      1.00000e+00 
1233.000      1.04154e-26      1.00000e+00 
1234.000      1.03103e-25      1.00000e+00 
1235.000      9.65575e-25      1.00000e+00 
1236.000      8.55495e-24      1.00000e+00 
1237.000      7.17078e-23      1.00000e+00 
1238.000      5.68634e-22      1.00000e+00 
1239.000      4.26597e-21      1.00000e+00 
1240.000      3.02774e-20      1.00000e+00 
1241.000      2.03301e-19      1.00000e+00 
1242.000      1.29144e-18      1.00000e+00 
1243.000      7.76123e-18      1.00000e+00 
1244.000      4.41268e-17      1.00000e+00 
1245.000      2.37352e-16      1.00000e+00 
1246.000      1.20781e-15      1.00000e+00 
1247.000      5.81467e-15      1.00000e+00 
1248.000      2.64830e-14      1.00000e+00 
1249.000      1.14111e-13      1.00000e+00 
1250.000      4.65164e-13      1.00000e+00 
1251.000      1.79391e-12      1.00000e+00 
1252.000      6.54507e-12      1.00000e+00 
1253.000      2.25915e-11      1.00000e+00 
1254.000      7.37723e-11      1.00000e+00 
1255.000      2.27908e-10      1.00000e+00 
1256.000      6.66105e-10      1.00000e+00 
1257.000      1.84181e-09      1.00000e+00 
1258.000      4.81795e-09      1.00000e+00 
1259.000      1.19234e-08      1.00000e+00 
1260.000      2.79160e-08      1.00000e+00 
1261.000      6.18335e-08      1.00000e+00 
1262.000      1.29573e-07      1.00000e+00 
1263.000      2.56874e-07      9.99999e-01 
1264.000      4.81775e-07      9.99999e-01 
1265.000      8.54842e-07      9.99997e-01 
1266.000      1.43498e-06      9.99996e-01 
1267.000      2.27889e-06      9.99993e-01 
1268.000      3.42387e-06      9.99990e-01 
1269.000      4.86664e-06      9.99986e-01 
1270.000      6.54424e-06      9.99981e-01 
1271.000      8.32543e-06      9.99975e-01 
1272.000      1.00201e-05      9.99970e-01 
1273.000      1.14092e-05      9.99966e-01 
1274.000      1.22901e-05      9.99964e-01 
1275.000      1.25249e-05      9.99963e-01 
1276.000      1.20756e-05      9.99964e-01 
1277.000      1.10144e-05      9.99967e-01 
1278.000      9.50456e-06      9.99972e-01 
1279.000      7.75926e-06      9.99977e-01 
1280.000      5.99275e-06      9.99982e-01 
1281.000      4.37875e-06      9.99987e-01 
1282.000      3.02685e-06      9.99991e-01 
1283.000      1.97947e-06      9.99994e-01 
1284.000      1.22469e-06      9.99996e-01 
1285.000      7.16836e-07      9.99998e-01 
1286.000      3.96946e-07      9.99999e-01 
1287.000      2.07951e-07      9.99999e-01 
1288.000      1.03064e-07      1.00000e+00 
1289.000      4.83249e-08      1.00000e+00 
1290.000      2.14365e-08      1.00000e+00 
1291.000      8.99606e-09      1.00000e+00 
1292.000      3.57166e-09      1.00000e+00 
1293.000      1.34154e-09      1.00000e+00 
1294.000      4.76713e-10      1.00000e+00 
1295.000      1.60260e-10      1.00000e+00 
1296.000      5.09699e-11      1.00000e+00 
1297.000      1.53362e-11      1.00000e+00 
1298.000      4.36558e-12      1.00000e+00 
1299.000      1.17566e-12      1.00000e+00 
1300.000      2.99530e-13      1.00000e+00 
1301.000      7.21964e-14      1.00000e+00 
1302.000      1.64630e-14      1.00000e+00 
1303.000      3.55156e-15      1.00000e+00 
1304.000      7.24849e-16      1.00000e+00 
1305.000      1.39957e-16      1.00000e+00 
1306.000      2.55656e-17      1.00000e+00 
1307.000      4.41812e-18      1.00000e+00 
1308.000      7.22332e-19      1.00000e+00 
1309.000      1.11726e-19      1.00000e+00 
1310.000      1.63488e-20      1.00000e+00 
1311.000      2.26328e-21      1.00000e+00 
1312.000      2.96420e-22      1.00000e+00 
1313.000      3.67277e-23      1.00000e+00 
1314.000      4.30525e-24      1.00000e+00 
1315.000      4.77442e-25      1.00000e+00 
1316.000      5.00910e-26      1.00000e+00 
1317.000      4.97184e-27      1.00000e+00 
1318.000      4.66865e-28      1.00000e+00 
1319.000      4.14748e-29      1.00000e+00 
1320.000      3.48573e-30      1.00000e+00 
1321.000      2.77154e-31      1.00000e+00 
1322.000      2.08481e-32      1.00000e+00 
1323.000      1.48364e-33      1.00000e+00 
1324.000      9.98871e-35      1.00000e+00 
1325.000      6.36220e-36      1.00000e+00 
1326.000      3.83374e-37      1.00000e+00 
1327.000      2.18552e-38      1.00000e+00 
1328.000      1.17871e-39      1.00000e+00 
1329.000      6.01416e-41      1.00000e+00 
1330.000      2.90309e-42      1.00000e+00 
1331.000      1.32576e-43      1.00000e+00 
1332.000      5.72777e-45      1.00000e+00 
1333.000      2.34112e-46      1.00000e+00 
1334.000      9.05274e-48      1.00000e+00 
1335.000      3.31172e-49      1.00000e+00 
1336.000      1.14616e-50      1.00000e+00 
1337.000      3.75279e-52      1.00000e+00 
1338.000      1.16247e-53      1.00000e+00 
1339.000      3.40664e-55      1.00000e+00 
1340.000      9.44469e-57      1.00000e+00 
1341.000      2.47723e-58      1.00000e+00 
1342.000      6.14701e-60      1.00000e+00 
1343.000      1.44304e-61      1.00000e+00 
1344.000      3.20488e-63      1.00000e+00 
1345.000      6.73381e-65      1.00000e+00 
1346.000      1.33853e-66      1.00000e+00 
1347.000      2.51718e-68      1.00000e+00 
1348.000      4.47833e-70      1.00000e+00 
1349.000      7.53766e-72      1.00000e+00 
1350.000      1.20026e-73      1.00000e+00 
1351.000      1.80813e-75      1.00000e+00 
1352.000      2.57693e-77      1.00000e+00 
1353.000      3.47451e-79      1.00000e+00 
1354.000      4.43203e-81      1.00000e+00 
1355.000      5.34845e-83      1.00000e+00 
1356.000      6.10621e-85      1.00000e+00 
1357.000      6.59527e-87      1.00000e+00 
1358.000      6.73925e-89      1.00000e+00 
1359.000      6.51490e-91      1.00000e+00 
1360.000      5.95829e-93      1.00000e+00 
1361.000      5.15529e-95      1.00000e+00 
1362.000      4.21990e-97      1.00000e+00 
1363.000      3.26790e-99      1.00000e+00 
1364.000     2.39416e-101      1.00000e+00 
1365.000     1.65942e-103      1.00000e+00 
1366.000     1.08846e-105      1.00000e+00 
1367.000     3.56597e-107      1.00000e+00 
1368.000     2.28526e-105      1.00000e+00 
1369.000     1.70896e-103      1.00000e+00 
1370.000     1.20907e-101      1.00000e+00 
1371.000     8.09263e-100      1.00000e+00 
1372.000      5.12443e-98      1.00000e+00 
1373.000      3.06987e-96      1.00000e+00 
1374.000      1.73985e-94      1.00000e+00 
1375.000      9.32866e-93      1.00000e+00 
1376.000      4.73201e-91      1.00000e+00 
1377.000      2.27086e-89      1.00000e+00 
1378.000      1.03098e-87      1.00000e+00 
1379.000      4.42823e-86      1.00000e+00 
1380.000      1.79940e-84      1.00000e+00 
1381.000      6.91738e-83      1.00000e+00 
1382.000      2.51579e-81      1.00000e+00 
1383.000      8.65612e-80      1.00000e+00 
1384.000      2.81767e-78      1.00000e+00 
1385.000      8.67711e-77      1.00000e+00 
1386.000      2.52800e-75      1.00000e+00 
1387.000      6.96783e-74      1.00000e+00 
1388.000      1.81692e-72      1.00000e+00 
1389.000      4.48219e-71      1.00000e+00 
1390.000      1.04608e-69      1.00000e+00 
1391.000      2.30969e-68      1.00000e+00 
1392.000      4.82460e-67      1.00000e+00 
1393.000      9.53426e-66      1.00000e+00 
1394.000      1.78250e-64      1.00000e+00 
1395.000      3.15276e-63      1.00000e+00 
1396.000      5.27557e-62      1.00000e+00 
1397.000      8.35152e-61      1.00000e+00 
1398.000      1.25077e-59      1.00000e+00 
1399.000      1.77219e-58      1.00000e+00 
1400.000      2.37552e-57      1.00000e+00 
1401.000      3.01249e-56      1.00000e+00 
1402.000      3.61418e-55      1.00000e+00 
1403.000      4.10215e-54      1.00000e+00 
1404.000      4.40484e-53      1.00000e+00 
1405.000      4.47473e-52      1.00000e+00 
1406.000      4.30053e-51      1.00000e+00 
1407.000      3.91015e-50      1.00000e+00 
1408.000      3.36344e-49      1.00000e+00 
1409.000      2.73710e-48      1.00000e+00 
1410.000      2.10725e-47      1.00000e+00 
1411.000      1.53482e-46      1.00000e+00 
1412.000      1.05759e-45      1.00000e+00 
1413.000      6.89438e-45      1.00000e+00 
1414.000      4.25197e-44      1.00000e+00 
1415.000      2.48086e-43      1.00000e+00 
1416.000      1.36941e-42      1.00000e+00 
1417.000      7.15124e-42      1.00000e+00 
1418.000      3.53303e-41      1.00000e+00 
1419.000      1.65132e-40      1.00000e+00 
1420.000      7.30182e-40      1.00000e+00 
1421.000      3.05457e-39      1.00000e+00 
1422.000      1.20889e-38      1.00000e+00 
1423.000      4.52626e-38      1.00000e+00 
1424.000      1.60328e-37      1.00000e+00 
1425.000      5.37278e-37      1.00000e+00 
1426.000      1.70336e-36      1.00000e+00 
1427.000      5.10892e-36      1.00000e+00 
1428.000      1.44968e-35      1.00000e+00 
1429.000      3.89162e-35      1.00000e+00 
1430.000      9.88342e-35      1.00000e+00 
1431.000      2.37466e-34      1.00000e+00 
1432.000      5.39776e-34      1.00000e+00 
1433.000      1.16076e-33      1.00000e+00 
1434.000      2.36151e-33      1.00000e+00 
1435.000      4.54522e-33      1.00000e+00 
1436.000      8.27633e-33      1.00000e+00 
1437.000      1.42573e-32      1.00000e+00 
1438.000      2.32357e-32      1.00000e+00 
1439.000      3.58253e-32      1.00000e+00 
1440.000      5.22568e-32      1.00000e+00 
